Spieler,Pos,Team,Year,GP,G,SOG,S%,SOG/GP,A,PTS,P/GP,PIM Total,+/-,A1,A2,GWG,EQG,EQA,PPG,PPA,SHG,SHA,2' ,5',10',GM,MP,PS,PSG,PSM,PS%,GWG PS,Number of year
Schnyder Daniel,Defender,ZSC Lions,ls/11,50,,,,,,,,,,3.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,,,,,,,,,,,1
Schnyder Daniel,Defender,ZSC Lions,ls/12,49,,,,,,,,,,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,,,,,,,,,,,1
Schnyder Daniel,Defender,ZSC Lions,ls/13,48,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Schnyder Daniel,Defender,ZSC Lions,ls/14,44,,,,,,,,,,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Schnyder Daniel,Defender,ZSC Lions,ry/08,40,,,,,3.0,5.0,0.12,18.0,-22.0,,,,,,,,,,,,,,,,,,,,1
Schnyder Daniel,Defender,ZSC Lions,ry/09,48,,,,,9.0,9.0,0.19,18.0,17.0,,,,,,,,,,,,,,,,,,,,1
Schnyder Daniel,Defender,ZSC Lions,ry/10,45,,,,,2.0,3.0,0.07,0.0,-3.0,,,,,,,,,,,,,,,,,,,,1
Schnyder Daniel,Defender,ZSC Lions,ry/11,50,,,,,5.0,7.0,0.14,14.0,8.0,,,,,,,,,,,,,,,,,,,,1
Schnyder Daniel,Defender,ZSC Lions,ry/12,49,,,,,2.0,4.0,0.08,12.0,4.0,,,,,,,,,,,,,,,,,,,,1
Schnyder Daniel,Defender,ZSC Lions,ry/13,48,,,,,2.0,3.0,0.06,8.0,7.0,,,,,,,,,,,,,,,,,,,,1
Schnyder Daniel,Defender,ZSC Lions,ry/14,44,,,,,2.0,2.0,0.05,2.0,0.0,,,,,,,,,,,,,,,,,,,,1
Schnyder Daniel,Defender,ZSC Lions,ts/08,40,2.0,30.0,6.67,0.75,,,,,,,,,,,,,,,,,,,,,,,,,1
Schnyder Daniel,Defender,ZSC Lions,ts/09,48,0.0,40.0,0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,1
Schnyder Daniel,Defender,ZSC Lions,ts/10,45,1.0,25.0,4,0.56,,,,,,,,,,,,,,,,,,,,,,,,,1
Schnyder Daniel,Defender,ZSC Lions,ts/11,50,2.0,41.0,4.88,0.82,,,,,,,,,,,,,,,,,,,,,,,,,1
Schnyder Daniel,Defender,ZSC Lions,ts/12,49,2.0,27.0,7.41,0.55,,,,,,,,,,,,,,,,,,,,,,,,,1
Schnyder Daniel,Defender,ZSC Lions,ts/13,48,1.0,16.0,6.25,0.33,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,1
Schnyder Daniel,Defender,ZSC Lions,ts/14,44,0.0,15.0,0,0.34,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,1
Schnyder Fabian,Forward,EV Zug,es/08,50,,,,,,,,,,,,,,,,,,,7.0,0.0,0.0,0.0,0.0,,,,,,1
Schnyder Fabian,Forward,EV Zug,es/09,49,,,,,,,,,,,,,,,,,,,13.0,0.0,0.0,0.0,0.0,,,,,,1
Schnyder Fabian,Forward,EV Zug,es/10,50,,,,,,,,,,,,,,,,,,,6.0,0.0,0.0,0.0,0.0,,,,,,1
Schnyder Fabian,Forward,EV Zug,es/11,50,,,,,,,,,,,,,,,,,,,6.0,0.0,0.0,0.0,0.0,,,,,,1
Schnyder Fabian,Forward,EV Zug,es/12,47,,,,,,,,,,,,,,,,,,,14.0,0.0,0.0,0.0,0.0,,,,,,1
Schnyder Fabian,Forward,EV Zug,es/13,50,,,,,,,,,,,,,,,,,,,12.0,1.0,0.0,1.0,0.0,,,,,,1
Schnyder Fabian,Forward,EV Zug,es/14,50,,,,,,,,,,,,,,,,,,,9.0,0.0,0.0,0.0,0.0,,,,,,1
Schnyder Fabian,Forward,EV Zug,es/15,47,,,,,,,,,,,,,,,,,,,6.0,0.0,0.0,0.0,0.0,,,,,,1
Schnyder Fabian,Forward,EV Zug,ls/08,50,,,,,,,,,,5.0,9.0,1.0,9.0,14.0,0.0,0.0,1.0,0.0,,,,,,,,,,,1
Schnyder Fabian,Forward,EV Zug,ls/09,49,,,,,,,,,,13.0,11.0,2.0,4.0,20.0,4.0,3.0,2.0,1.0,,,,,,,,,,,1
Schnyder Fabian,Forward,EV Zug,ls/10,50,,,,,,,,,,10.0,4.0,2.0,14.0,12.0,0.0,2.0,0.0,0.0,,,,,,,,,,,1
Schnyder Fabian,Forward,EV Zug,ls/11,50,,,,,,,,,,4.0,9.0,1.0,13.0,13.0,0.0,0.0,1.0,0.0,,,,,,,,,,,1
Schnyder Fabian,Forward,EV Zug,ls/12,47,,,,,,,,,,4.0,2.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,,,,,,,,,,,1
Schnyder Fabian,Forward,EV Zug,ls/13,50,,,,,,,,,,6.0,1.0,0.0,11.0,6.0,0.0,0.0,0.0,1.0,,,,,,,,,,,1
Schnyder Fabian,Forward,EV Zug,ls/14,50,,,,,,,,,,6.0,1.0,1.0,4.0,6.0,0.0,0.0,1.0,1.0,,,,,,,,,,,1
Schnyder Fabian,Forward,EV Zug,ls/15,47,,,,,,,,,,5.0,4.0,0.0,5.0,8.0,1.0,1.0,0.0,0.0,,,,,,,,,,,1
Schnyder Fabian,Forward,EV Zug,ry/08,50,,,,,14.0,24.0,0.48,14.0,1.0,,,,,,,,,,,,,,,,,,,,1
Schnyder Fabian,Forward,EV Zug,ry/09,49,,,,,24.0,34.0,0.69,26.0,12.0,,,,,,,,,,,,,,,,,,,,1
Schnyder Fabian,Forward,EV Zug,ry/10,50,,,,,14.0,28.0,0.56,12.0,19.0,,,,,,,,,,,,,,,,,,,,1
Schnyder Fabian,Forward,EV Zug,ry/11,50,,,,,13.0,27.0,0.54,12.0,15.0,,,,,,,,,,,,,,,,,,,,1
Schnyder Fabian,Forward,EV Zug,ry/12,47,,,,,6.0,10.0,0.21,28.0,-6.0,,,,,,,,,,,,,,,,,,,,1
Schnyder Fabian,Forward,EV Zug,ry/13,50,,,,,7.0,18.0,0.36,49.0,2.0,,,,,,,,,,,,,,,,,,,,1
Schnyder Fabian,Forward,EV Zug,ry/14,50,,,,,7.0,12.0,0.24,18.0,-6.0,,,,,,,,,,,,,,,,,,,,1
Schnyder Fabian,Forward,EV Zug,ry/15,47,,,,,9.0,15.0,0.32,12.0,-2.0,,,,,,,,,,,,,,,,,,,,1
Schnyder Fabian,Forward,EV Zug,ts/08,50,10.0,93.0,10.75,1.86,,,,,,,,,,,,,,,,,,,,,,,,,1
Schnyder Fabian,Forward,EV Zug,ts/09,49,10.0,150.0,6.67,3.06,,,,,,,,,,,,,,,,,,,,,,,,,1
Schnyder Fabian,Forward,EV Zug,ts/10,50,14.0,114.0,12.28,2.28,,,,,,,,,,,,,,,,,,,,,,,,,1
Schnyder Fabian,Forward,EV Zug,ts/11,50,14.0,101.0,13.86,2.02,,,,,,,,,,,,,,,,,,,,,,,,,1
Schnyder Fabian,Forward,EV Zug,ts/12,47,4.0,71.0,5.63,1.51,,,,,,,,,,,,,,,,,,,,,,,,,1
Schnyder Fabian,Forward,EV Zug,ts/13,50,11.0,103.0,10.68,2.06,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,1
Schnyder Fabian,Forward,EV Zug,ts/14,50,5.0,77.0,6.49,1.54,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,1
Schnyder Fabian,Forward,EV Zug,ts/15,47,6.0,96.0,6.25,2.04,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,1
Schnyder Stefan,Forward,ZSC Lions,es/08,3,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,1
Schnyder Stefan,Forward,ZSC Lions,ls/08,3,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Schnyder Stefan,Forward,ZSC Lions,ry/08,3,,,,,0.0,1.0,0.33,0.0,1.0,,,,,,,,,,,,,,,,,,,,1
Schnyder Stefan,Forward,ZSC Lions,ts/08,3,1.0,3.0,33.33,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1
Schommer Patrick,Forward,HC Davos,es/12,15,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,,,,,,1
Schommer Patrick,Forward,HC Davos,es/13,1,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,1
Schommer Patrick,Forward,HC Davos,ls/12,15,,,,,,,,,,3.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Schommer Patrick,Forward,HC Davos,ls/13,1,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Schommer Patrick,Forward,HC Davos,ry/12,15,,,,,4.0,5.0,0.33,6.0,0.0,,,,,,,,,,,,,,,,,,,,1
Schommer Patrick,Forward,HC Davos,ry/13,1,,,,,0.0,0.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,,1
Schommer Patrick,Forward,HC Davos,ts/12,15,1.0,8.0,12.5,0.53,,,,,,,,,,,,,,,,,,,,,,,,,1
Schommer Patrick,Forward,HC Davos,ts/13,1,0.0,1.0,0,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,1
Schommer Patrick,Forward,SC Rapperswil-Jona Lakers,es/14,12,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,1
Schommer Patrick,Forward,SC Rapperswil-Jona Lakers,ls/14,12,,,,,,,,,,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,,,,,,,,,,,1
Schommer Patrick,Forward,SC Rapperswil-Jona Lakers,ry/14,12,,,,,3.0,3.0,0.25,2.0,-6.0,,,,,,,,,,,,,,,,,,,,1
Schommer Patrick,Forward,SC Rapperswil-Jona Lakers,ts/14,12,0.0,11.0,0,0.92,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,50,1.0,1
Schommer Patrick,Forward,ZSC Lions,es/08,3,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,1
Schommer Patrick,Forward,ZSC Lions,es/09,34,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,,,,,,1
Schommer Patrick,Forward,ZSC Lions,es/10,42,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,,,,,,1
Schommer Patrick,Forward,ZSC Lions,es/11,40,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,,,,,,1
Schommer Patrick,Forward,ZSC Lions,ls/08,3,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Schommer Patrick,Forward,ZSC Lions,ls/09,34,,,,,,,,,,8.0,2.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Schommer Patrick,Forward,ZSC Lions,ls/10,42,,,,,,,,,,6.0,3.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Schommer Patrick,Forward,ZSC Lions,ls/11,40,,,,,,,,,,5.0,2.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Schommer Patrick,Forward,ZSC Lions,ry/08,3,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1
Schommer Patrick,Forward,ZSC Lions,ry/09,34,,,,,10.0,11.0,0.32,4.0,8.0,,,,,,,,,,,,,,,,,,,,1
Schommer Patrick,Forward,ZSC Lions,ry/10,42,,,,,9.0,11.0,0.26,6.0,2.0,,,,,,,,,,,,,,,,,,,,1
Schommer Patrick,Forward,ZSC Lions,ry/11,40,,,,,7.0,8.0,0.2,6.0,-2.0,,,,,,,,,,,,,,,,,,,,1
Schommer Patrick,Forward,ZSC Lions,ts/08,3,0.0,1.0,0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,1
Schommer Patrick,Forward,ZSC Lions,ts/09,34,1.0,19.0,5.26,0.56,,,,,,,,,,,,,,,,,,,,,,,,,1
Schommer Patrick,Forward,ZSC Lions,ts/10,42,2.0,37.0,5.41,0.88,,,,,,,,,,,,,,,,,,,,,,,,,1
Schommer Patrick,Forward,ZSC Lions,ts/11,40,1.0,31.0,3.23,0.78,,,,,,,,,,,,,,,,,,,,,,,,,1
Schremp Robert,Forward,EV Zug,es/13,42,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,,,,,,1
Schremp Robert,Forward,EV Zug,ls/13,42,,,,,,,,,,12.0,15.0,3.0,6.0,16.0,3.0,11.0,0.0,0.0,,,,,,,,,,,1
Schremp Robert,Forward,EV Zug,ry/13,42,,,,,27.0,36.0,0.86,8.0,4.0,,,,,,,,,,,,,,,,,,,,1
Schremp Robert,Forward,EV Zug,ts/13,42,9.0,142.0,6.34,3.38,,,,,,,,,,,,,,,,,,,,5.0,1.0,4.0,20,1.0,1
Schulthess Marc,Defender,HC Ambri-Piotta,es/10,34,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,,,,,,1
Schulthess Marc,Defender,HC Ambri-Piotta,es/11,35,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,,,,,,1
Schulthess Marc,Defender,HC Ambri-Piotta,es/12,42,,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,,,,,,1
Schulthess Marc,Defender,HC Ambri-Piotta,ls/10,34,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Schulthess Marc,Defender,HC Ambri-Piotta,ls/11,35,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Schulthess Marc,Defender,HC Ambri-Piotta,ls/12,42,,,,,,,,,,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Schulthess Marc,Defender,HC Ambri-Piotta,ry/10,34,,,,,0.0,3.0,0.09,6.0,-3.0,,,,,,,,,,,,,,,,,,,,1
Schulthess Marc,Defender,HC Ambri-Piotta,ry/11,35,,,,,0.0,1.0,0.03,4.0,-4.0,,,,,,,,,,,,,,,,,,,,1
Schulthess Marc,Defender,HC Ambri-Piotta,ry/12,42,,,,,2.0,2.0,0.05,10.0,-10.0,,,,,,,,,,,,,,,,,,,,1
Schulthess Marc,Defender,HC Ambri-Piotta,ts/10,34,3.0,15.0,20,0.44,,,,,,,,,,,,,,,,,,,,,,,,,1
Schulthess Marc,Defender,HC Ambri-Piotta,ts/11,35,1.0,22.0,4.55,0.63,,,,,,,,,,,,,,,,,,,,,,,,,1
Schulthess Marc,Defender,HC Ambri-Piotta,ts/12,42,0.0,21.0,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1
Schulthess Marc,Defender,Kloten Flyers,es/08,47,,,,,,,,,,,,,,,,,,,9.0,0.0,0.0,0.0,0.0,,,,,,1
Schulthess Marc,Defender,Kloten Flyers,es/09,41,,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,,,,,,1
Schulthess Marc,Defender,Kloten Flyers,ls/08,47,,,,,,,,,,2.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,,,,,,,,,,,1
Schulthess Marc,Defender,Kloten Flyers,ls/09,41,,,,,,,,,,1.0,7.0,0.0,2.0,7.0,0.0,1.0,0.0,0.0,,,,,,,,,,,1
Schulthess Marc,Defender,Kloten Flyers,ry/08,47,,,,,4.0,5.0,0.11,18.0,17.0,,,,,,,,,,,,,,,,,,,,1
Schulthess Marc,Defender,Kloten Flyers,ry/09,41,,,,,8.0,10.0,0.24,10.0,7.0,,,,,,,,,,,,,,,,,,,,1
Schulthess Marc,Defender,Kloten Flyers,ts/08,47,1.0,14.0,7.14,0.3,,,,,,,,,,,,,,,,,,,,,,,,,1
Schulthess Marc,Defender,Kloten Flyers,ts/09,41,2.0,26.0,7.69,0.63,,,,,,,,,,,,,,,,,,,,,,,,,1
Schwarzenbach Diego,Forward,Fribourg-Gottéron,es/14,2,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,1
Schwarzenbach Diego,Forward,Fribourg-Gottéron,ls/14,2,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Schwarzenbach Diego,Forward,Fribourg-Gottéron,ry/14,2,,,,,0.0,0.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,,1
Schwarzenbach Diego,Forward,Fribourg-Gottéron,ts/14,2,0.0,0.0,-,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,1
Schwarzenbach Diego,Forward,SCL Tigers,es/11,2,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,1
Schwarzenbach Diego,Forward,SCL Tigers,ls/11,2,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Schwarzenbach Diego,Forward,SCL Tigers,ry/11,2,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,1
Schwarzenbach Diego,Forward,SCL Tigers,ts/11,2,0.0,2.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1
Schweri Kay,Forward,Kloten Flyers,es/13,1,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,1
Schweri Kay,Forward,Kloten Flyers,ls/13,1,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Schweri Kay,Forward,Kloten Flyers,ry/13,1,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1
Schweri Kay,Forward,Kloten Flyers,ts/13,1,0.0,0.0,-,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,1
Schäppi Reto,Forward,ZSC Lions,es/10,31,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,1
Schäppi Reto,Forward,ZSC Lions,es/11,45,,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,,,,,,1
Schäppi Reto,Forward,ZSC Lions,es/12,50,,,,,,,,,,,,,,,,,,,6.0,0.0,0.0,0.0,0.0,,,,,,1
Schäppi Reto,Forward,ZSC Lions,es/13,49,,,,,,,,,,,,,,,,,,,8.0,0.0,0.0,0.0,0.0,,,,,,1
Schäppi Reto,Forward,ZSC Lions,es/14,50,,,,,,,,,,,,,,,,,,,10.0,0.0,0.0,0.0,0.0,,,,,,1
Schäppi Reto,Forward,ZSC Lions,es/15,50,,,,,,,,,,,,,,,,,,,14.0,0.0,0.0,0.0,0.0,,,,,,1
Schäppi Reto,Forward,ZSC Lions,ls/10,31,,,,,,,,,,1.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Schäppi Reto,Forward,ZSC Lions,ls/11,45,,,,,,,,,,6.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Schäppi Reto,Forward,ZSC Lions,ls/12,50,,,,,,,,,,2.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,,,,,,,,,,,1
Schäppi Reto,Forward,ZSC Lions,ls/13,49,,,,,,,,,,10.0,3.0,1.0,10.0,12.0,0.0,0.0,0.0,1.0,,,,,,,,,,,1
Schäppi Reto,Forward,ZSC Lions,ls/14,50,,,,,,,,,,8.0,4.0,3.0,9.0,11.0,0.0,1.0,0.0,0.0,,,,,,,,,,,1
Schäppi Reto,Forward,ZSC Lions,ls/15,50,,,,,,,,,,5.0,4.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Schäppi Reto,Forward,ZSC Lions,ry/10,31,,,,,3.0,5.0,0.16,2.0,-5.0,,,,,,,,,,,,,,,,,,,,1
Schäppi Reto,Forward,ZSC Lions,ry/11,45,,,,,6.0,11.0,0.24,10.0,4.0,,,,,,,,,,,,,,,,,,,,1
Schäppi Reto,Forward,ZSC Lions,ry/12,50,,,,,3.0,8.0,0.16,12.0,-6.0,,,,,,,,,,,,,,,,,,,,1
Schäppi Reto,Forward,ZSC Lions,ry/13,49,,,,,13.0,23.0,0.47,16.0,7.0,,,,,,,,,,,,,,,,,,,,1
Schäppi Reto,Forward,ZSC Lions,ry/14,50,,,,,12.0,21.0,0.42,20.0,14.0,,,,,,,,,,,,,,,,,,,,1
Schäppi Reto,Forward,ZSC Lions,ry/15,50,,,,,9.0,13.0,0.26,28.0,6.0,,,,,,,,,,,,,,,,,,,,1
Schäppi Reto,Forward,ZSC Lions,ts/10,31,2.0,29.0,6.90,0.94,,,,,,,,,,,,,,,,,,,,,,,,,1
Schäppi Reto,Forward,ZSC Lions,ts/11,45,5.0,52.0,9.62,1.16,,,,,,,,,,,,,,,,,,,,,,,,,1
Schäppi Reto,Forward,ZSC Lions,ts/12,50,5.0,62.0,8.06,1.24,,,,,,,,,,,,,,,,,,,,,,,,,1
Schäppi Reto,Forward,ZSC Lions,ts/13,49,10.0,63.0,15.87,1.29,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,1
Schäppi Reto,Forward,ZSC Lions,ts/14,50,9.0,80.0,11.25,1.6,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,1
Schäppi Reto,Forward,ZSC Lions,ts/15,50,4.0,78.0,5.13,1.56,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,1
Schäublin Olivier,Defender,Fribourg-Gottéron,es/12,5,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,1
Schäublin Olivier,Defender,Fribourg-Gottéron,ls/12,5,,,,,,,,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Schäublin Olivier,Defender,Fribourg-Gottéron,ry/12,5,,,,,1.0,2.0,0.4,0.0,0.0,,,,,,,,,,,,,,,,,,,,1
Schäublin Olivier,Defender,Fribourg-Gottéron,ts/12,5,1.0,7.0,14.29,1.4,,,,,,,,,,,,,,,,,,,,,,,,,1
Schönenberger Lovis,Forward,HC Ambri-Piotta,es/08,41,,,,,,,,,,,,,,,,,,,4.0,0.0,1.0,0.0,0.0,,,,,,1
Schönenberger Lovis,Forward,HC Ambri-Piotta,es/09,46,,,,,,,,,,,,,,,,,,,4.0,0.0,1.0,0.0,0.0,,,,,,1
Schönenberger Lovis,Forward,HC Ambri-Piotta,ls/08,41,,,,,,,,,,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Schönenberger Lovis,Forward,HC Ambri-Piotta,ls/09,46,,,,,,,,,,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Schönenberger Lovis,Forward,HC Ambri-Piotta,ry/08,41,,,,,3.0,3.0,0.07,18.0,-9.0,,,,,,,,,,,,,,,,,,,,1
Schönenberger Lovis,Forward,HC Ambri-Piotta,ry/09,46,,,,,3.0,6.0,0.13,18.0,1.0,,,,,,,,,,,,,,,,,,,,1
Schönenberger Lovis,Forward,HC Ambri-Piotta,ts/08,41,0.0,31.0,0,0.76,,,,,,,,,,,,,,,,,,,,,,,,,1
Schönenberger Lovis,Forward,HC Ambri-Piotta,ts/09,46,3.0,30.0,10,0.65,,,,,,,,,,,,,,,,,,,,,,,,,1
Sciaroni Gregory,Forward,HC Ambri-Piotta,es/08,44,,,,,,,,,,,,,,,,,,,7.0,0.0,0.0,0.0,0.0,,,,,,1
Sciaroni Gregory,Forward,HC Ambri-Piotta,ls/08,44,,,,,,,,,,2.0,5.0,1.0,5.0,5.0,1.0,2.0,0.0,0.0,,,,,,,,,,,1
Sciaroni Gregory,Forward,HC Ambri-Piotta,ry/08,44,,,,,7.0,13.0,0.3,14.0,-15.0,,,,,,,,,,,,,,,,,,,,1
Sciaroni Gregory,Forward,HC Ambri-Piotta,ts/08,44,6.0,40.0,15,0.91,,,,,,,,,,,,,,,,,,,,,,,,,1
Sciaroni Gregory,Forward,HC Davos,es/09,47,,,,,,,,,,,,,,,,,,,10.0,1.0,0.0,1.0,0.0,,,,,,1
Sciaroni Gregory,Forward,HC Davos,es/10,46,,,,,,,,,,,,,,,,,,,14.0,0.0,0.0,0.0,0.0,,,,,,1
Sciaroni Gregory,Forward,HC Davos,es/11,49,,,,,,,,,,,,,,,,,,,14.0,1.0,1.0,1.0,0.0,,,,,,1
Sciaroni Gregory,Forward,HC Davos,es/12,49,,,,,,,,,,,,,,,,,,,13.0,0.0,1.0,0.0,0.0,,,,,,1
Sciaroni Gregory,Forward,HC Davos,es/13,19,,,,,,,,,,,,,,,,,,,7.0,0.0,0.0,0.0,0.0,,,,,,1
Sciaroni Gregory,Forward,HC Davos,es/14,29,,,,,,,,,,,,,,,,,,,14.0,0.0,0.0,0.0,0.0,,,,,,1
Sciaroni Gregory,Forward,HC Davos,es/15,22,,,,,,,,,,,,,,,,,,,7.0,0.0,1.0,0.0,0.0,,,,,,1
Sciaroni Gregory,Forward,HC Davos,ls/09,47,,,,,,,,,,4.0,1.0,2.0,5.0,5.0,1.0,0.0,0.0,0.0,,,,,,,,,,,1
Sciaroni Gregory,Forward,HC Davos,ls/10,46,,,,,,,,,,4.0,3.0,3.0,9.0,5.0,4.0,2.0,0.0,0.0,,,,,,,,,,,1
Sciaroni Gregory,Forward,HC Davos,ls/11,49,,,,,,,,,,7.0,7.0,2.0,6.0,13.0,3.0,1.0,0.0,0.0,,,,,,,,,,,1
Sciaroni Gregory,Forward,HC Davos,ls/12,49,,,,,,,,,,10.0,1.0,3.0,10.0,7.0,3.0,4.0,0.0,0.0,,,,,,,,,,,1
Sciaroni Gregory,Forward,HC Davos,ls/13,19,,,,,,,,,,3.0,3.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
Sciaroni Gregory,Forward,HC Davos,ls/14,29,,,,,,,,,,2.0,3.0,1.0,6.0,3.0,1.0,2.0,0.0,0.0,,,,,,,,,,,1
Sciaroni Gregory,Forward,HC Davos,ls/15,22,,,,,,,,,,4.0,2.0,2.0,4.0,5.0,3.0,1.0,0.0,0.0,,,,,,,,,,,1
Sciaroni Gregory,Forward,HC Davos,ry/09,47,,,,,5.0,11.0,0.23,45.0,5.0,,,,,,,,,,,,,,,,,,,,1
Sciaroni Gregory,Forward,HC Davos,ry/10,46,,,,,7.0,20.0,0.43,28.0,4.0,,,,,,,,,,,,,,,,,,,,1
Sciaroni Gregory,Forward,HC Davos,ry/11,49,,,,,14.0,23.0,0.47,63.0,7.0,,,,,,,,,,,,,,,,,,,,1
Sciaroni Gregory,Forward,HC Davos,ry/12,49,,,,,11.0,24.0,0.49,36.0,4.0,,,,,,,,,,,,,,,,,,,,1
Sciaroni Gregory,Forward,HC Davos,ry/13,19,,,,,6.0,11.0,0.58,14.0,8.0,,,,,,,,,,,,,,,,,,,,1
Sciaroni Gregory,Forward,HC Davos,ry/14,29,,,,,5.0,12.0,0.41,28.0,-9.0,,,,,,,,,,,,,,,,,,,,1
Sciaroni Gregory,Forward,HC Davos,ry/15,22,,,,,6.0,13.0,0.59,24.0,-4.0,,,,,,,,,,,,,,,,,,,,1
Sciaroni Gregory,Forward,HC Davos,ts/09,47,6.0,70.0,8.57,1.49,,,,,,,,,,,,,,,,,,,,,,,,,1
